,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,SalePrice
395,1144.0,0.0,3.0,739.0,1.0,0.0,1.0,596.0,1.0,1144.0,9.166597449028265,1.791759469228055,6.0,1144.0,1956.0,1956.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.767575435251748
396,894.0,0.0,2.0,777.0,0.0,0.0,1.0,600.0,2.0,894.0,8.881975184248867,1.791759469228055,6.0,894.0,1972.0,1972.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.719947764402807
397,876.0,936.0,4.0,540.0,0.0,1.0,2.0,264.0,1.0,1812.0,8.934718614016768,1.791759469228055,8.0,864.0,1962.0,1962.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12.040614105490253
398,1077.0,0.0,2.0,0.0,0.0,0.0,1.0,338.0,1.0,1077.0,9.101417964751995,1.791759469228055,6.0,961.0,1920.0,1950.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,11.112462823634855
399,1112.0,438.0,2.0,812.0,1.0,0.0,2.0,438.0,2.0,1550.0,9.002824076547672,2.0794415416798357,7.0,1092.0,2006.0,2007.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,12.392556361841777
400,1288.0,0.0,1.0,786.0,1.0,2.0,1.0,500.0,2.0,1288.0,9.613402595468036,2.1972245773362196,4.0,1260.0,1996.0,1996.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.411056299528171
401,1310.0,0.0,3.0,24.0,0.0,1.0,2.0,400.0,2.0,1310.0,9.078864009187797,2.0794415416798357,6.0,1310.0,2005.0,2005.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.013646205940514
402,672.0,0.0,2.0,0.0,0.0,0.0,1.0,240.0,1.0,672.0,9.23024103368252,1.791759469228055,4.0,672.0,1940.0,1997.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,11.58989576532275
403,1165.0,1098.0,4.0,0.0,0.0,1.0,2.0,420.0,2.0,2263.0,9.400216653174247,2.1972245773362196,10.0,1141.0,1998.0,1998.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.460718739865236
404,806.0,766.0,3.0,0.0,0.0,1.0,2.0,373.0,2.0,1572.0,9.24619002486988,1.9459101490553132,7.0,806.0,1995.0,1996.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,12.031725210748633
405,1620.0,0.0,3.0,1116.0,1.0,1.0,2.0,490.0,2.0,1620.0,9.209540051805414,1.6094379124341003,8.0,1281.0,1976.0,1993.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.918397239722838
406,1166.0,0.0,3.0,0.0,0.0,0.0,1.0,240.0,1.0,1639.0,9.257319373170178,1.9459101490553132,6.0,1064.0,1936.0,1950.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.652696102959753
407,840.0,840.0,4.0,0.0,0.0,0.0,2.0,308.0,1.0,1680.0,9.653550746326605,1.9459101490553132,8.0,840.0,1915.0,1976.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.083910661257521
408,1071.0,1101.0,3.0,0.0,0.0,1.0,2.0,947.0,3.0,2172.0,9.557823197546,2.0794415416798357,9.0,1063.0,2006.0,2006.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.54254845357358
409,1050.0,1028.0,3.0,789.0,1.0,1.0,2.0,836.0,3.0,2078.0,9.287394001418473,2.1972245773362196,8.0,1034.0,2007.0,2008.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.73596827534975
410,1276.0,0.0,3.0,0.0,0.0,0.0,1.0,350.0,1.0,1276.0,9.166597449028265,1.791759469228055,5.0,1276.0,1958.0,1958.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.002116507732017
411,1056.0,0.0,3.0,1056.0,1.0,0.0,1.0,572.0,2.0,1056.0,10.453081864230466,1.791759469228055,5.0,1056.0,1955.0,1955.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.884495917930655
412,1478.0,0.0,2.0,578.0,1.0,1.0,2.0,484.0,2.0,1478.0,8.390268497842571,2.0794415416798357,7.0,1470.0,2009.0,2009.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.310437165348775
413,1028.0,0.0,2.0,0.0,0.0,1.0,1.0,360.0,2.0,1028.0,9.10063710688422,1.791759469228055,5.0,1008.0,1927.0,1950.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,11.652696102959753
414,1080.0,1017.0,3.0,50.0,0.0,1.0,2.0,678.0,3.0,2097.0,9.326254996572539,2.0794415416798357,9.0,1080.0,1993.0,1993.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.337105293891872
415,1340.0,0.0,3.0,24.0,0.0,0.0,2.0,396.0,2.0,1340.0,9.093806555720231,2.0794415416798357,6.0,1340.0,2007.0,2007.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12.106997888588934
416,672.0,728.0,3.0,209.0,0.0,1.0,1.0,440.0,2.0,1400.0,8.967631665167133,1.9459101490553132,6.0,672.0,1978.0,1978.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,11.915058360753719
417,1370.0,1254.0,4.0,1128.0,1.0,1.0,2.0,864.0,3.0,2624.0,10.017753298664472,1.9459101490553132,10.0,1370.0,1918.0,1950.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.384223015005313
418,756.0,378.0,3.0,312.0,1.0,0.0,1.0,240.0,1.0,1134.0,9.007121989469242,1.791759469228055,7.0,756.0,1940.0,1950.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.744045122410057
419,1056.0,0.0,3.0,775.0,1.0,1.0,1.0,304.0,1.0,1056.0,9.042040056544483,1.791759469228055,6.0,1056.0,1968.0,1968.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.863589378812122
420,1344.0,0.0,2.0,1309.0,2.0,0.0,2.0,784.0,4.0,1344.0,8.862341963516347,2.0794415416798357,8.0,1344.0,1997.0,1998.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.237091546357338
421,1602.0,0.0,3.0,1246.0,0.0,1.0,2.0,529.0,2.0,1602.0,9.719324300862802,1.9459101490553132,8.0,1602.0,1977.0,2000.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.278397958261774
422,988.0,0.0,2.0,0.0,0.0,0.0,1.0,520.0,2.0,988.0,9.987415012471414,1.791759469228055,4.0,988.0,1954.0,1954.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.635151947212842
423,1470.0,1160.0,4.0,986.0,1.0,1.0,2.0,696.0,3.0,2630.0,9.127067452782361,2.1972245773362196,8.0,1470.0,1998.0,1998.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.660331092405906
424,1196.0,0.0,2.0,616.0,1.0,1.0,1.0,297.0,1.0,1196.0,9.105090961257085,1.9459101490553132,6.0,1196.0,1956.0,1956.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.842236406331555
425,707.0,682.0,3.0,0.0,0.0,2.0,1.0,240.0,1.0,1389.0,8.12533508671429,2.0794415416798357,6.0,651.0,1946.0,1992.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,11.813037464800539
426,1644.0,0.0,2.0,1518.0,1.0,1.0,2.0,569.0,2.0,1644.0,9.45727857185611,2.0794415416798357,5.0,1518.0,1989.0,1989.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.524530013005734
427,907.0,0.0,3.0,288.0,0.0,0.0,1.0,352.0,1.0,907.0,9.058819564334941,1.6094379124341003,5.0,907.0,1957.0,1957.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.599185726610004
428,1208.0,0.0,2.0,664.0,1.0,0.0,2.0,628.0,2.0,1208.0,8.81922185757494,2.0794415416798357,6.0,1208.0,2007.0,2007.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12.182809136284991
429,1412.0,0.0,3.0,1005.0,1.0,1.0,2.0,576.0,2.0,1412.0,9.346443454968522,1.9459101490553132,6.0,1392.0,1988.0,1988.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.07254696717504
430,483.0,504.0,2.0,387.0,0.0,0.0,1.0,264.0,1.0,987.0,7.427144133408616,1.9459101490553132,4.0,483.0,1971.0,1971.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.355113089309977
431,1088.0,110.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1198.0,8.628197749459149,1.9459101490553132,7.0,901.0,1920.0,1998.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.288543647320601
432,765.0,600.0,2.0,471.0,1.0,0.0,1.0,440.0,2.0,1365.0,7.560601162768557,1.791759469228055,6.0,765.0,1971.0,1971.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.715874472198905
433,926.0,678.0,3.0,0.0,0.0,1.0,2.0,470.0,2.0,1604.0,9.290998274993637,1.9459101490553132,7.0,926.0,1997.0,1998.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12.10625783509458
434,630.0,0.0,1.0,495.0,1.0,0.0,1.0,0.0,0.0,630.0,7.544861068658458,1.6094379124341003,3.0,630.0,1972.0,1972.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.302216779257382
435,827.0,834.0,3.0,385.0,1.0,1.0,2.0,550.0,2.0,1661.0,9.275003885301905,2.0794415416798357,6.0,799.0,1996.0,1996.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.264346270624157
436,734.0,384.0,2.0,0.0,0.0,0.0,1.0,440.0,2.0,1118.0,8.38958706681109,1.9459101490553132,6.0,648.0,1920.0,1950.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.661354090741
437,904.0,0.0,2.0,0.0,0.0,0.0,1.0,180.0,1.0,904.0,8.699681400989514,1.9459101490553132,4.0,884.0,1926.0,2004.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,11.686887175419702
438,694.0,0.0,2.0,365.0,0.0,1.0,1.0,352.0,1.0,694.0,8.361941906144946,1.791759469228055,4.0,440.0,1913.0,2002.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11.411457364027745
439,684.0,512.0,3.0,0.0,0.0,0.0,1.0,528.0,2.0,1196.0,9.42181611842271,1.9459101490553132,7.0,684.0,1920.0,2000.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.608244735642321
440,2402.0,0.0,2.0,1767.0,1.0,2.0,2.0,672.0,3.0,2402.0,9.644198554585564,2.3978952727983707,10.0,3094.0,2008.0,2008.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.22672519452875
441,1440.0,0.0,4.0,133.0,0.0,0.0,2.0,0.0,0.0,1440.0,9.401704256754366,1.6094379124341003,8.0,1440.0,1955.0,1955.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.678448377988165
442,1128.0,445.0,3.0,0.0,0.0,1.0,2.0,360.0,2.0,1573.0,8.738895704934043,1.791759469228055,8.0,1078.0,1930.0,1992.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.000897933306716
443,1258.0,0.0,2.0,0.0,0.0,1.0,2.0,648.0,3.0,1258.0,8.274611946209552,2.0794415416798357,6.0,1258.0,2006.0,2007.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.058158312538197
444,933.0,975.0,4.0,642.0,1.0,1.0,2.0,493.0,2.0,1908.0,9.076923258535832,2.0794415416798357,8.0,915.0,1994.0,1995.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.25486757159303
445,1689.0,0.0,3.0,0.0,0.0,1.0,1.0,480.0,2.0,1689.0,9.1958356857733,1.9459101490553132,7.0,1436.0,1956.0,1956.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.755879486687116
446,1888.0,0.0,2.0,247.0,0.0,1.0,2.0,578.0,2.0,1888.0,9.710691327448153,1.9459101490553132,6.0,1517.0,1966.0,2002.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.154784614286667
447,956.0,930.0,4.0,0.0,0.0,1.0,2.0,431.0,2.0,1886.0,9.32500744695431,2.0794415416798357,10.0,930.0,1998.0,1999.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.20557752297723
448,780.0,596.0,3.0,0.0,0.0,1.0,2.0,198.0,1.0,1376.0,9.059633754551479,1.9459101490553132,7.0,780.0,1937.0,1950.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,11.691080018519527
449,679.0,504.0,2.0,331.0,0.0,0.0,1.0,308.0,1.0,1183.0,8.699681400989514,1.3862943611198906,6.0,649.0,1948.0,2002.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.695255355062795
450,813.0,0.0,2.0,0.0,0.0,0.0,1.0,270.0,1.0,813.0,8.645586406184636,1.9459101490553132,5.0,813.0,1930.0,2005.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,11.608244735642321
451,1533.0,0.0,2.0,655.0,1.0,2.0,2.0,576.0,2.0,1533.0,11.167077412430533,2.0794415416798357,5.0,1533.0,1975.0,1975.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.54254845357358
452,888.0,868.0,3.0,742.0,1.0,0.0,2.0,422.0,2.0,1756.0,9.1381996941985,1.9459101490553132,7.0,872.0,1996.0,1997.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,12.225880174775122
453,786.0,804.0,3.0,0.0,0.0,0.0,2.0,676.0,2.0,1590.0,9.105090961257085,2.1972245773362196,6.0,768.0,2008.0,2008.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,12.25486757159303
454,1728.0,0.0,4.0,1606.0,2.0,0.0,2.0,560.0,2.0,1728.0,9.13755460225053,1.791759469228055,8.0,1728.0,1976.0,1976.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,12.144202560946876
455,1242.0,0.0,3.0,916.0,0.0,1.0,1.0,528.0,2.0,1242.0,9.169622538697624,2.0794415416798357,6.0,1242.0,1973.0,1973.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.075400019877522
456,624.0,720.0,4.0,0.0,0.0,0.0,1.0,513.0,3.0,1344.0,8.427706024914702,1.791759469228055,7.0,624.0,1916.0,1950.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,11.49273296168228
457,1663.0,0.0,2.0,1116.0,1.0,2.0,1.0,529.0,2.0,1663.0,10.882339852663634,1.6094379124341003,6.0,1364.0,1954.0,1994.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.45293662970407
458,833.0,833.0,3.0,0.0,0.0,1.0,1.0,228.0,1.0,1666.0,8.537191877922927,2.1972245773362196,7.0,588.0,1925.0,1996.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,11.989165855127435
459,979.0,224.0,3.0,185.0,1.0,1.0,1.0,352.0,1.0,1203.0,8.855948534052018,1.791759469228055,5.0,709.0,1950.0,1950.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,11.608244735642321
460,832.0,1103.0,3.0,544.0,1.0,0.0,2.0,552.0,2.0,1935.0,8.987821625430815,2.1972245773362196,8.0,832.0,2009.0,2009.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,12.481565733211923
461,575.0,560.0,3.0,350.0,1.0,0.0,1.0,576.0,2.0,1135.0,8.881975184248867,2.0794415416798357,6.0,560.0,1936.0,2007.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,11.951186847493476
462,864.0,0.0,3.0,553.0,0.0,1.0,1.0,360.0,1.0,864.0,9.021839764105513,1.791759469228055,5.0,864.0,1965.0,1965.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,11.04106411122238
463,849.0,811.0,3.0,326.0,0.0,1.0,1.0,240.0,1.0,1660.0,9.391744841707654,1.9459101490553132,6.0,715.0,1934.0,1995.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.147919030759663
464,1040.0,0.0,3.0,616.0,0.0,0.0,2.0,0.0,0.0,1040.0,9.039670667922676,1.791759469228055,5.0,1040.0,1978.0,1978.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.728044909070785
465,1414.0,0.0,2.0,0.0,0.0,1.0,2.0,398.0,2.0,1414.0,8.030409562130485,2.0794415416798357,6.0,1375.0,2004.0,2004.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.093693109638318
466,1277.0,0.0,2.0,778.0,1.0,1.0,1.0,526.0,2.0,1277.0,9.271341393533582,2.0794415416798357,5.0,1277.0,1970.0,1970.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.025755079404917
467,888.0,756.0,3.0,386.0,0.0,2.0,1.0,312.0,1.0,1644.0,9.15704507491796,1.791759469228055,7.0,728.0,1942.0,1995.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.89478753335453
468,1634.0,0.0,3.0,0.0,0.0,1.0,2.0,866.0,3.0,1634.0,9.343909263897597,2.1972245773362196,7.0,1626.0,2006.0,2006.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.429220196836383
469,832.0,878.0,3.0,426.0,0.0,0.0,2.0,506.0,2.0,1710.0,9.1369090938903,1.9459101490553132,7.0,832.0,1993.0,1993.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,12.138869243416009
470,1502.0,0.0,1.0,368.0,1.0,0.0,1.0,528.0,2.0,1502.0,8.82776136765472,2.1972245773362196,4.0,1488.0,1985.0,1985.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12.264346270624157
471,1161.0,808.0,3.0,0.0,0.0,1.0,2.0,534.0,2.0,1969.0,9.38873757187798,2.0794415416798357,8.0,808.0,1977.0,1977.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12.154784614286667
472,1072.0,0.0,2.0,459.0,1.0,0.0,1.0,525.0,2.0,1072.0,8.209580483475577,1.9459101490553132,5.0,547.0,2005.0,2005.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.904974309480181
473,1976.0,0.0,2.0,1350.0,1.0,1.0,2.0,908.0,3.0,1976.0,9.614337736809313,2.1972245773362196,7.0,1976.0,2006.0,2007.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.994532278619134
474,1652.0,0.0,2.0,1196.0,1.0,0.0,2.0,499.0,2.0,1652.0,8.581294116822761,2.1972245773362196,6.0,1494.0,2000.0,2000.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12.433212202169729
475,970.0,0.0,2.0,630.0,1.0,0.0,1.0,624.0,2.0,970.0,9.0455836463617,1.791759469228055,5.0,970.0,1963.0,1963.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.794345471549745
476,1493.0,0.0,3.0,994.0,1.0,1.0,2.0,508.0,2.0,1493.0,9.482350275033667,1.9459101490553132,7.0,1478.0,1997.0,1998.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.249615734512616
477,2069.0,574.0,3.0,0.0,0.0,1.0,2.0,694.0,3.0,2643.0,9.524713059681009,2.302585092994046,9.0,2153.0,2006.0,2006.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.847929163278053
478,1718.0,0.0,3.0,1288.0,1.0,1.0,2.0,826.0,3.0,1718.0,9.272187775302262,2.1972245773362196,7.0,1705.0,2007.0,2008.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.601490784782536
479,1131.0,0.0,2.0,168.0,0.0,0.0,1.0,672.0,2.0,1131.0,8.68710472813351,1.6094379124341003,7.0,907.0,1937.0,2000.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,11.401681006153428
480,1850.0,0.0,3.0,1261.0,1.0,1.0,2.0,772.0,3.0,1850.0,9.682466746602897,2.302585092994046,8.0,1833.0,2004.0,2005.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.694655727828803
481,1792.0,0.0,2.0,1567.0,1.0,1.0,2.0,874.0,3.0,1792.0,9.37982994995476,2.302585092994046,6.0,1792.0,2003.0,2004.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.832013750189885
482,916.0,910.0,4.0,299.0,1.0,1.0,1.0,164.0,1.0,1826.0,7.824445930877619,2.0794415416798357,7.0,910.0,1915.0,2005.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.951186847493476
483,1216.0,0.0,2.0,897.0,1.0,0.0,2.0,402.0,2.0,1216.0,8.412054873292933,1.9459101490553132,5.0,1216.0,1998.0,1998.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.00762780434872
484,999.0,0.0,3.0,588.0,1.0,0.0,1.0,264.0,1.0,999.0,8.95660873889395,1.791759469228055,6.0,999.0,1962.0,2001.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.794345471549745
485,1113.0,0.0,3.0,607.0,0.0,1.0,1.0,264.0,1.0,1113.0,9.169622538697624,1.791759469228055,5.0,1113.0,1950.0,2007.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.898194668458823
486,1073.0,0.0,3.0,836.0,1.0,0.0,1.0,515.0,2.0,1073.0,9.238927828828094,1.791759469228055,6.0,1073.0,1965.0,1965.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.957617696467539
487,1484.0,0.0,3.0,998.0,0.0,1.0,2.0,487.0,2.0,1484.0,9.412791300065303,1.791759469228055,7.0,1484.0,1971.0,1971.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.07254696717504
488,1766.0,648.0,3.0,664.0,0.0,1.0,2.0,520.0,2.0,2414.0,9.287394001418473,1.791759469228055,10.0,954.0,1900.0,1970.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.982935344196433
489,630.0,0.0,1.0,515.0,1.0,0.0,1.0,286.0,1.0,630.0,7.3310603052186325,1.6094379124341003,3.0,630.0,1970.0,2002.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.362114203075018
490,616.0,688.0,3.0,0.0,0.0,1.0,1.0,336.0,1.0,1304.0,7.888334500738654,1.791759469228055,4.0,264.0,1976.0,1976.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.652696102959753
491,958.0,620.0,3.0,403.0,1.0,2.0,1.0,240.0,1.0,1578.0,9.158099260130491,1.9459101490553132,5.0,806.0,1941.0,1950.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.798111925972618
